website,Title,Price,Date Time Now,,,,,,,,,,
"Amazon","GOVO GOKIXX 630 Bluetooth Wireless Neckband in Ear Earphones, 10H Playback, Enhanced Bass, Metal Control Board,IPX5, Magnetic Earbuds, Lightweight Design (Platinum Black)","₹899.00","11/15/2023, 9:40:42 AM"
"Amazon","GOVO GOBUDS 920 Truly Wireless in Ear Earbuds with Mic, 30H Playtime, Fast Charging,IPX5 Water Resistant, Dual Pairing, Noise Cancellation (Platinum Black)","₹1,499.00","11/15/2023, 9:40:46 AM"
"Amazon","GOVO GoKixx 652 Bluetooth Neckband, 60 Hours Battery, ENC Technology, Fast Charge, Magnetic Buds, Gaming Mode, 10mm Drivers, Type C Charging, Wireless in Ear Earphone (Black)","₹1,199.00","11/15/2023, 9:40:49 AM"
"Amazon","GOVO GOKIXX 900 Bluetooth Wireless Neckband in Ear Earphones with Mic, 12H Playtime, 12mm Drivers, IPX5, TPE C Charging, Integrated Controls & Lightweight Design (Platinum Black)","₹929.00","11/15/2023, 9:40:52 AM"
"Amazon","GOVO GOKIXX 952 Bluetooth Neckband, 106 Hours Battery, ENC Technology, Fast Charge, Gaming Mode, 10mm Drivers, Type C Charging, Wireless in Ear Earphone (Space Grey)","","11/15/2023, 9:40:56 AM"
"Amazon","GOVO GOSURROUND 410 80 Watt 2.0 Channel with HDMI and Optical, Wireless Bluetooth Soundbar, RMS Output 40 W (Platinum Black)","","11/15/2023, 9:40:59 AM"
"Amazon","GOVO GOSURROUND 430 80 Watt 2.0 Channel with HDMI and Optical, Wireless Bluetooth Soundbar, RMS Output 60 W (Platinum Black)","₹4,499.00","11/15/2023, 9:41:03 AM"
"Amazon","GOVO GOSURROUND 610 100 Watt 2.1 Channel with HDMI & LED Display Wireless Bluetooth Soundbar (Platinum Black)","","11/15/2023, 9:41:06 AM"
"Amazon","GOVO GOSURROUND 620 100 Watt 2.1 Channel with HDMI, Optical & LED Display Wireless Bluetooth Soundbar (Platinum Black)","","11/15/2023, 9:41:09 AM"
"Amazon","GOVO GOSURROUND 920 | 200W Bluetooth Soundbar, 2.1 Channel Home Theatre, 6.5"" Wireless Subwoofer, BT v5.3, HDMI, AUX, USB, 4 EQ Modes Stylish Remote & LED Display (Platinum Black)","₹6,499.00","11/15/2023, 9:41:13 AM"
"Amazon","GOVO GOKIXX 621R Bluetooth Neckband, 22 Hours Battery, ENC Technology, Fast Charge, Smart Magnetic Buds, Gaming Mode, 10mm Drivers, Type C Charging, Wireless in Ear Earphone (Fiery Red)","","11/15/2023, 9:41:17 AM"
"Amazon","GOVO GOKIXX 621BL Bluetooth Neckband, 22 Hours Battery, ENC Technology, Fast Charge, Smart Magnetic Buds, Gaming Mode, 10mm Drivers, Type C Charging, Wireless in Ear Earphone (Midnight Blue)","₹899.00","11/15/2023, 9:41:21 AM"
"Amazon","GOBASS 411 in-Ear Wired Earphones with Mic","","11/15/2023, 9:41:24 AM"
"Amazon","GOBASS 444 in Ear Wired Earphones with HD Mic for Calls, 10mm Dynamic Driver, Noise Cancellation (Platinum Black)","","11/15/2023, 9:41:26 AM"
"Amazon","GOVO Gobass 444 in Ear Wired Earphones with Hd Mic for Calls,10Mm Dynamic Driver,Noise Cancellation (Blue)","₹349.00","11/15/2023, 9:41:52 AM"
"Amazon","GOBASS 444 in Ear Wired Earphones with HD Mic for Calls, 10mm Dynamic Driver, Noise Cancellation (White)","₹349.00","11/15/2023, 9:41:56 AM"
"Amazon","Govo GOBASS 455 in Ear Wired Earphones with HD Mic for Calls, 10mm Dynamic Driver, Noise Cancellation (Platinum Black)","₹349.00","11/15/2023, 9:42:00 AM"
"Amazon","Govo GOBASS 455 in Ear Wired Earphones with HD Mic for Calls, 10mm Dynamic Driver, Noise Cancellation (Blue)","","11/15/2023, 9:42:04 AM"
"Amazon","Govo GOBASS 455 in Ear Wired Earphones with HD Mic for Calls, 10mm Dynamic Driver, Noise Cancellation (White)","","11/15/2023, 9:42:07 AM"
"Amazon","GOVO GOBOLD 410 Bluetooth Wireless On Ear Headphone with Mic, 15H Play Time, 40MM Driver, Bluetooth 5.2, Passive Noise Cancellation","","11/15/2023, 9:42:11 AM"
"Amazon","GOVO GOBOLD 600 Bluetooth Wireless On Ear Headphones with Mic, 15H Play Time, 40MM Driver, Bluetooth 5.2, Passive Noise Cancellation","","11/15/2023, 9:42:14 AM"
"Amazon","GOVO GOSURROUND 950 | 280W Soundbar, 5.1 Channel Home Theatre with 6.5" subwoofer, Dual Rear Satellites, HDMI, AUX, USB & Bluetooth, 5 Equalizer Modes, Stylish Remote & LED Display (Platinum Black)","₹7,999.00","11/15/2023, 9:42:18 AM"
"Amazon","GOVO Gobuds 945 Chromex Wireless Earbuds: Quad Mic Enc,with 52H Playtime,Bluetooth V5.3,Low Latency Mode,12Mm Drivers,Rapid Charge,Ipx5,Smart Touch Controls (Chromex-Dark Knight),in-Ear","₹1,199.00","11/15/2023, 9:42:22 AM"
"Amazon","GOVO GoBuds 445 Wireless Earbuds: with 72H Playtime, Quad Mic ENC, Rapid Charge (5 mins charge= 120 mins playtime), Low Latency Mode, 12mm Drivers, Bluetooth v5.3,Smart Touch Controls (Platinum Black)","₹1,299.00","11/15/2023, 9:42:25 AM"
"Amazon","GOVO GoBuds 577 Wireless Aluminum finish Earbuds: with 52H Playtime, Quad Mic ENC, Rapid Charge (5 mins=120 mins playtime), Low Latency Mode,13mm Drivers, BTv5.3, Smart Touch Controls (Metallic Night)","₹1,199.00","11/15/2023, 9:42:28 AM"
"Amazon","GOVO GoSurround 220 16W Bluetooth Sound bar, 2000 mAh Battery, 2.0 Channel with 52mm Drivers, Multicolor LED Lights with TWS, AUX, Bluetooth and USB (Platinum Black)","₹1,199.00","11/15/2023, 9:42:31 AM"
"Amazon","GOVO GOSURROUND 945 | 120W Soundbar, 5.1 Channel Home Theatre with 5.25" subwoofer, Dual Rear Satellites, AUX, USB & Bluetooth, 3 Equalizer Modes, Stylish Remote & LED Display (Platinum Black)","₹5,000.00","11/15/2023, 9:42:34 AM"
"Amazon","GOVO Gobuds 945 Chromex Wireless Earbuds: Quad Mic Enc,with 52H Playtime,Bluetooth V5.3,Low Latency Mode,12Mm Drivers,Rapid Charge,Ipx5,Smart Touch Controls (ChromeX – Midnight Blue)","₹1,355.00","11/15/2023, 9:42:53 AM"
"Amazon","GOVO Gobuds 945 Chromex Wireless Earbuds: Quad Mic Enc,with 52H Playtime,Bluetooth V5.3,Low Latency Mode,12Mm Drivers,Rapid Charge,Ipx5,Smart Touch Controls (ChromeX – Ferrara red)","₹1,353.00","11/15/2023, 9:42:56 AM"
"Amazon","GOVO Gobuds 945 Chromex Wireless Earbuds: Quad Mic Enc,with 52H Playtime,Bluetooth V5.3,Low Latency Mode,12Mm Drivers,Rapid Charge,Ipx5,Smart Touch Controls (Chromex-Dark Knight),in-Ear","₹1,199.00","11/15/2023, 9:42:59 AM"
"Amazon","GOVO GOSURROUND 970 | 525W Soundbar, 5.1 Channel Home Theatre with Dolby Audio, 6.5" subwoofer, Opt, AUX, USB & Bluetooth, 5 Equalizer Modes, Stylish Remote & LED Display (Platinum Black)","","11/15/2023, 9:43:03 AM"
"Amazon","GOVO GOSURROUND 900 | 200W Soundbar | 2.1 Channel Home Theatre | Deep Bass from 6.5” Subwoofer | BT v5.3, HDMI, AUX, USB Connectivity | 4 EQ Modes | Sleek Remote & LED Lights+Display (Platinum Black)","₹5,499.00","11/16/2023, 10:29:58 AM"
"Amazon","GOVO GOBUDS 600 True Wireless in Ear Earbuds with Mic, ENC, 40H Playtime, Fast Charge, Gaming Mode, Bluetooth V5.2, IPX5, Type C, Super Bass & Touch (Platinum Black)","₹1,299.00","11/16/2023, 10:30:02 AM"
"Amazon","GOBUDS 410 True Wireless Earbuds with Mic & 6 Hours Play time, IPX5 Water Resistance, Touch Button Control (Black)","","11/16/2023, 10:30:05 AM"
"Amazon","GOVO GOBOLD 610 Bluetooth Wireless On Ear Headphone with Mic, 15H Play Time, 40MM Driver, Bluetooth 5.2, Passive Noise Cancellation","","11/16/2023, 10:30:08 AM"
"Amazon","GOVO GOBUDS 400 True Wireless in Ear Earbuds with Mic, ENC, 25H Playtime, Fast Charge, Gaming Mode, Bluetooth V5.3, IPX4,Type C, Super Bass & Touch (Platinum Black)","₹999.00","11/16/2023, 10:30:12 AM"
"Amazon","GOVO GOBASS 910 in Ear Wired Earphones with HD Microphone for Calls, 9mm Driver, Noise Cancellation, 3.5mm Jack (Gun Metal Grey)","","11/16/2023, 10:30:16 AM"
"Amazon","GOVO GOBASS 410 in Ear Wired Earphones with Mic, 3D Powerful Bass with XL Drivers, Passive Noise Cancellation (Platinum Black)","₹229.00","11/16/2023, 10:30:19 AM"
"Amazon","Govo GOBASS 610 in Ear Wired Earphones with Mic for Calls, 12mm Dynamic Driver, Noise Cancellation, 3.5mm Jack (Platinum Black)","₹399.00","11/16/2023, 10:30:23 AM"
"Amazon","GOVO Gobass 444 in Ear Wired Earphones with Hd Mic for Calls,10Mm Dynamic Driver,Noise Cancellation (Blue)","₹349.00","11/16/2023, 10:30:26 AM"
"Amazon","GOVO GOBASS 900 Wired in Ear Earphones with HD Mic for Loud & Clear Call, 10mm Powerful Drivers, Passive Noise Cancellation (Platinum Black)","₹562.92","11/16/2023, 10:30:29 AM"
"Amazon","GOBASS 411 in-Ear Wired Earphones with Mic","","11/16/2023, 10:30:32 AM"
"Amazon","GOVO GOBUDS 902 Super Bass, Waterproof IPX4, Passive Noise Cancellation, 3D Stereo Sound, Type C Fast Charging Bluetooth Truly Wireless in Ear Earbuds with Mic(Platinum Black)","₹1,999.00","11/16/2023, 10:30:36 AM"
"Amazon","GOVO GOCRUSH 421 5W Bluetooth Speaker, 1800mAh Battery with 10 Hrs Playtime, IPX7, ABS Fabric and TWS Feature (Platinum Black)","","11/16/2023, 10:30:40 AM"
"Amazon","GOVO GOCRUSH 900 16W Bluetooth Portable Speaker, 25H Playtime with a 3600 mAh Battery, IPX7 Water & Dust Resistance, Multiple Inputs, AUX & Micro SD, ABS Fabric, TWS Feature, Voice Assistant (Black)","₹3,299.00","11/16/2023, 10:30:44 AM"
"Amazon","GOVO GOCRUSH 410 4W Portable Speaker with Bluetooth - Wireless, 1800mAh Battery with 15H Playtime, IPX7 Water & Dust Resistance, ABS Fabric, Multiple inputs, TWS Feature, Voice Assistant - (Black)","","11/16/2023, 10:30:47 AM"
"Amazon","GOVO GOKIXX 400 Bluetooth in Ear Earphones with HD Mic - Wireless Neckband, 9H Playtime, 10mm Drivers, Magnetic Earbuds, Integrated Controls & Lightweight Design (Platinum Black)","₹799.00","11/16/2023, 10:30:51 AM"
"Amazon","GOVO GOKIXX 410 Bluetooth Wireless Neckband in Ear Earphone - 8H Battery, 10mm Drivers, IPX5, Magnetic Earbuds, Integrated Controls & Lightweight Design (Platinum Black)","₹699.00","11/16/2023, 10:30:54 AM"
"Amazon","GOVO GOKIXX 421 Bluetooth Wireless Neckband in Ear Earphone with Mic, 10H Long Battery, 10mm Drivers, Magnetic Earbuds, Integrated Controls & Lightweight Design (Platinum Black)","₹899.00","11/16/2023, 10:30:58 AM"
"Amazon","GOVO GOSURROUND 900 | 200W Soundbar | 2.1 Channel Home Theatre | Deep Bass from 6.5” Subwoofer | BT v5.3, HDMI, AUX, USB Connectivity | 4 EQ Modes | Sleek Remote & LED Lights+Display (Platinum Black)","₹5,499.00","11/17/2023, 10:25:26 AM"
"Amazon","GOVO GOBUDS 600 True Wireless in Ear Earbuds with Mic, ENC, 40H Playtime, Fast Charge, Gaming Mode, Bluetooth V5.2, IPX5, Type C, Super Bass & Touch (Platinum Black)","₹1,299.00","11/17/2023, 10:25:29 AM"
"Amazon","GOBUDS 410 True Wireless Earbuds with Mic & 6 Hours Play time, IPX5 Water Resistance, Touch Button Control (Black)","","11/17/2023, 10:25:32 AM"
"Amazon","GOVO GOBOLD 610 Bluetooth Wireless On Ear Headphone with Mic, 15H Play Time, 40MM Driver, Bluetooth 5.2, Passive Noise Cancellation","","11/17/2023, 10:25:36 AM"
"Amazon","GOVO GOBUDS 400 True Wireless in Ear Earbuds with Mic, ENC, 25H Playtime, Fast Charge, Gaming Mode, Bluetooth V5.3, IPX4,Type C, Super Bass & Touch (Platinum Black)","₹999.00","11/17/2023, 10:25:39 AM"
"Amazon","GOVO GOBASS 910 in Ear Wired Earphones with HD Microphone for Calls, 9mm Driver, Noise Cancellation, 3.5mm Jack (Gun Metal Grey)","","11/17/2023, 10:25:42 AM"
"Amazon","GOVO GOBASS 410 in Ear Wired Earphones with Mic, 3D Powerful Bass with XL Drivers, Passive Noise Cancellation (Platinum Black)","₹229.00","11/17/2023, 10:25:46 AM"
"Amazon","Govo GOBASS 610 in Ear Wired Earphones with Mic for Calls, 12mm Dynamic Driver, Noise Cancellation, 3.5mm Jack (Platinum Black)","₹399.00","11/17/2023, 10:25:49 AM"
"Amazon","GOVO Gobass 444 in Ear Wired Earphones with Hd Mic for Calls,10Mm Dynamic Driver,Noise Cancellation (Blue)","₹349.00","11/17/2023, 10:25:52 AM"
"Amazon","GOVO GOBASS 900 Wired in Ear Earphones with HD Mic for Loud & Clear Call, 10mm Powerful Drivers, Passive Noise Cancellation (Platinum Black)","₹562.92","11/17/2023, 10:25:56 AM"
"Amazon","GOBASS 411 in-Ear Wired Earphones with Mic","","11/17/2023, 10:26:20 AM"
"Amazon","GOVO GOBUDS 902 Super Bass, Waterproof IPX4, Passive Noise Cancellation, 3D Stereo Sound, Type C Fast Charging Bluetooth Truly Wireless in Ear Earbuds with Mic(Platinum Black)","₹1,999.00","11/17/2023, 10:26:24 AM"
"Amazon","GOVO GOCRUSH 421 5W Bluetooth Speaker, 1800mAh Battery with 10 Hrs Playtime, IPX7, ABS Fabric and TWS Feature (Platinum Black)","","11/17/2023, 10:26:27 AM"
"Amazon","GOVO GOCRUSH 900 16W Bluetooth Portable Speaker, 25H Playtime with a 3600 mAh Battery, IPX7 Water & Dust Resistance, Multiple Inputs, AUX & Micro SD, ABS Fabric, TWS Feature, Voice Assistant (Black)","₹3,299.00","11/17/2023, 10:26:30 AM"
"Amazon","GOVO GOCRUSH 410 4W Portable Speaker with Bluetooth - Wireless, 1800mAh Battery with 15H Playtime, IPX7 Water & Dust Resistance, ABS Fabric, Multiple inputs, TWS Feature, Voice Assistant - (Black)","","11/17/2023, 10:26:34 AM"
"Amazon","GOVO GOKIXX 400 Bluetooth in Ear Earphones with HD Mic - Wireless Neckband, 9H Playtime, 10mm Drivers, Magnetic Earbuds, Integrated Controls & Lightweight Design (Platinum Black)","₹799.00","11/17/2023, 10:26:37 AM"
"Amazon","GOVO GOKIXX 410 Bluetooth Wireless Neckband in Ear Earphone - 8H Battery, 10mm Drivers, IPX5, Magnetic Earbuds, Integrated Controls & Lightweight Design (Platinum Black)","₹699.00","11/17/2023, 10:26:40 AM"
"Amazon","GOVO GOKIXX 421 Bluetooth Wireless Neckband in Ear Earphone with Mic, 10H Long Battery, 10mm Drivers, Magnetic Earbuds, Integrated Controls & Lightweight Design (Platinum Black)","₹899.00","11/17/2023, 10:26:44 AM"
"Amazon","GOVO GOKIXX610 Wireless Bluetooth Neckband in Ear Earphone with Mic, 9H Playtime, Magnetic Earbuds, Integrated Controls, Type C Charging & Lightweight Design (Platinum Black)","₹819.00","11/17/2023, 10:26:47 AM"
"Amazon","GOVO GOKIXX 620 Bluetooth Wireless Neckband in Ear Earphone - 20H Playtime, HD Mic, 10mm Drivers, Magnetic Earbuds, Lightweight & Comfortable (Platinum Black)","","11/17/2023, 10:26:50 AM"
"Amazon","GOVO GOKIXX 621 Bluetooth Neckband, 22 Hours Battery, ENC Technology, Fast Charge, Smart Magnetic Buds, Gaming Mode, 10mm Drivers, Type C Charging, Wireless in Ear Earphone (Platinum Black)","₹899.00","11/17/2023, 10:26:53 AM"
"Amazon","GOVO GOKIXX 630 Bluetooth Wireless Neckband in Ear Earphones, 10H Playback, Enhanced Bass, Metal Control Board,IPX5, Magnetic Earbuds, Lightweight Design (Platinum Black)","₹899.00","11/17/2023, 10:26:57 AM"
"Amazon","GOVO GOBUDS 920 Truly Wireless in Ear Earbuds with Mic, 30H Playtime, Fast Charging,IPX5 Water Resistant, Dual Pairing, Noise Cancellation (Platinum Black)","₹1,499.00","11/17/2023, 10:27:00 AM"
"Amazon","GOVO GoKixx 652 Bluetooth Neckband, 60 Hours Battery, ENC Technology, Fast Charge, Magnetic Buds, Gaming Mode, 10mm Drivers, Type C Charging, Wireless in Ear Earphone (Black)","₹1,199.00","11/17/2023, 10:27:03 AM"
"Amazon","GOVO GOKIXX 900 Bluetooth Wireless Neckband in Ear Earphones with Mic, 12H Playtime, 12mm Drivers, IPX5, TPE C Charging, Integrated Controls & Lightweight Design (Platinum Black)","₹929.00","11/17/2023, 10:27:06 AM"
"Amazon","GOVO GOKIXX 952 Bluetooth Neckband, 106 Hours Battery, ENC Technology, Fast Charge, Gaming Mode, 10mm Drivers, Type C Charging, Wireless in Ear Earphone (Space Grey)","","11/17/2023, 10:27:09 AM"
"Amazon","GOVO GOSURROUND 410 80 Watt 2.0 Channel with HDMI and Optical, Wireless Bluetooth Soundbar, RMS Output 40 W (Platinum Black)","","11/17/2023, 10:27:12 AM"
"Amazon","GOVO GOSURROUND 430 80 Watt 2.0 Channel with HDMI and Optical, Wireless Bluetooth Soundbar, RMS Output 60 W (Platinum Black)","₹4,499.00","11/17/2023, 10:27:16 AM"
"Amazon","GOVO GOSURROUND 610 100 Watt 2.1 Channel with HDMI & LED Display Wireless Bluetooth Soundbar (Platinum Black)","","11/17/2023, 10:27:19 AM"
"Amazon","GOVO GOSURROUND 620 100 Watt 2.1 Channel with HDMI, Optical & LED Display Wireless Bluetooth Soundbar (Platinum Black)","","11/17/2023, 10:27:22 AM"
"Amazon","GOVO GOSURROUND 920 | 200W Bluetooth Soundbar, 2.1 Channel Home Theatre, 6.5"" Wireless Subwoofer, BT v5.3, HDMI, AUX, USB, 4 EQ Modes Stylish Remote & LED Display (Platinum Black)","₹6,999.00","11/17/2023, 10:27:26 AM"
"Amazon","GOVO GOKIXX 621R Bluetooth Neckband, 22 Hours Battery, ENC Technology, Fast Charge, Smart Magnetic Buds, Gaming Mode, 10mm Drivers, Type C Charging, Wireless in Ear Earphone (Fiery Red)","","11/17/2023, 10:27:29 AM"
"Amazon","GOVO GOKIXX 621BL Bluetooth Neckband, 22 Hours Battery, ENC Technology, Fast Charge, Smart Magnetic Buds, Gaming Mode, 10mm Drivers, Type C Charging, Wireless in Ear Earphone (Midnight Blue)","","11/17/2023, 10:27:32 AM"
"Amazon","GOBASS 411 in-Ear Wired Earphones with Mic","","11/17/2023, 10:27:35 AM"
"Amazon","GOBASS 444 in Ear Wired Earphones with HD Mic for Calls, 10mm Dynamic Driver, Noise Cancellation (Platinum Black)","","11/17/2023, 10:27:38 AM"
"Amazon","GOVO Gobass 444 in Ear Wired Earphones with Hd Mic for Calls,10Mm Dynamic Driver,Noise Cancellation (Blue)","₹349.00","11/17/2023, 10:27:41 AM"
"Amazon","GOBASS 444 in Ear Wired Earphones with HD Mic for Calls, 10mm Dynamic Driver, Noise Cancellation (White)","₹333.76","11/17/2023, 10:27:45 AM"
"Amazon","Govo GOBASS 455 in Ear Wired Earphones with HD Mic for Calls, 10mm Dynamic Driver, Noise Cancellation (Platinum Black)","₹349.00","11/17/2023, 10:27:48 AM"
"Amazon","Govo GOBASS 455 in Ear Wired Earphones with HD Mic for Calls, 10mm Dynamic Driver, Noise Cancellation (Blue)","","11/17/2023, 10:27:51 AM"
"Amazon","Govo GOBASS 455 in Ear Wired Earphones with HD Mic for Calls, 10mm Dynamic Driver, Noise Cancellation (White)","","11/17/2023, 10:28:39 AM"
"Amazon","GOVO GOBOLD 410 Bluetooth Wireless On Ear Headphone with Mic, 15H Play Time, 40MM Driver, Bluetooth 5.2, Passive Noise Cancellation","","11/17/2023, 10:28:42 AM"
"Amazon","GOVO GOBOLD 600 Bluetooth Wireless On Ear Headphones with Mic, 15H Play Time, 40MM Driver, Bluetooth 5.2, Passive Noise Cancellation","","11/17/2023, 10:29:01 AM"
"Amazon","GOVO GOSURROUND 950 | 280W Soundbar, 5.1 Channel Home Theatre with 6.5" subwoofer, Dual Rear Satellites, HDMI, AUX, USB & Bluetooth, 5 Equalizer Modes, Stylish Remote & LED Display (Platinum Black)","₹8,499.00","11/17/2023, 10:29:04 AM"
"Amazon","GOVO Gobuds 945 Chromex Wireless Earbuds: Quad Mic Enc,with 52H Playtime,Bluetooth V5.3,Low Latency Mode,12Mm Drivers,Rapid Charge,Ipx5,Smart Touch Controls (Chromex-Dark Knight),in-Ear","₹1,199.00","11/17/2023, 10:29:08 AM"
"Amazon","GOVO GoBuds 445 Wireless Earbuds: with 72H Playtime, Quad Mic ENC, Rapid Charge (5 mins charge= 120 mins playtime), Low Latency Mode, 12mm Drivers, Bluetooth v5.3,Smart Touch Controls (Platinum Black)","₹1,299.00","11/17/2023, 10:29:11 AM"
"Amazon","GOVO GoBuds 577 Wireless Aluminum finish Earbuds: with 52H Playtime, Quad Mic ENC, Rapid Charge (5 mins=120 mins playtime), Low Latency Mode,13mm Drivers, BTv5.3, Smart Touch Controls (Metallic Night)","₹1,199.00","11/17/2023, 10:29:13 AM"
"Amazon","GOVO GoSurround 220 16W Bluetooth Sound bar, 2000 mAh Battery, 2.0 Channel with 52mm Drivers, Multicolor LED Lights with TWS, AUX, Bluetooth and USB (Platinum Black)","₹1,199.00","11/17/2023, 10:29:16 AM"
"Amazon","GOVO GOSURROUND 945 | 120W Soundbar, 5.1 Channel Home Theatre with 5.25" subwoofer, Dual Rear Satellites, AUX, USB & Bluetooth, 3 Equalizer Modes, Stylish Remote & LED Display (Platinum Black)","₹5,499.00","11/17/2023, 10:29:19 AM"
"Amazon","GOVO Gobuds 945 Chromex Wireless Earbuds: Quad Mic Enc,with 52H Playtime,Bluetooth V5.3,Low Latency Mode,12Mm Drivers,Rapid Charge,Ipx5,Smart Touch Controls (ChromeX – Midnight Blue)","₹1,355.00","11/17/2023, 10:29:22 AM"
"Amazon","GOVO Gobuds 945 Chromex Wireless Earbuds: Quad Mic Enc,with 52H Playtime,Bluetooth V5.3,Low Latency Mode,12Mm Drivers,Rapid Charge,Ipx5,Smart Touch Controls (ChromeX – Ferrara red)","₹1,353.00","11/17/2023, 10:29:25 AM"
"Amazon","GOVO Gobuds 945 Chromex Wireless Earbuds: Quad Mic Enc,with 52H Playtime,Bluetooth V5.3,Low Latency Mode,12Mm Drivers,Rapid Charge,Ipx5,Smart Touch Controls (Chromex-Dark Knight),in-Ear","₹1,199.00","11/17/2023, 10:29:28 AM"
"Amazon","GOVO GOSURROUND 970 | 525W Soundbar, 5.1 Channel Home Theatre with Dolby Audio, 6.5" subwoofer, Opt, AUX, USB & Bluetooth, 5 Equalizer Modes, Stylish Remote & LED Display (Platinum Black)","","11/17/2023, 10:29:31 AM"
"Amazon","GOVO GOSURROUND 900 | 200W Soundbar | 2.1 Channel Home Theatre | Deep Bass from 6.5” Subwoofer | BT v5.3, HDMI, AUX, USB Connectivity | 4 EQ Modes | Sleek Remote & LED Lights+Display (Platinum Black)","₹6,499.00","11/23/2023, 10:05:16 AM"
"Amazon","GOVO GOBUDS 600 True Wireless in Ear Earbuds with Mic, ENC, 40H Playtime, Fast Charge, Gaming Mode, Bluetooth V5.2, IPX5, Type C, Super Bass & Touch (Platinum Black)","₹1,299.00","11/23/2023, 10:05:19 AM"
"Amazon","GOBUDS 410 True Wireless Earbuds with Mic & 6 Hours Play time, IPX5 Water Resistance, Touch Button Control (Black)","","11/23/2023, 10:05:22 AM"
"Amazon","GOVO Gobold 400 Wireless On Ear Headphone with Mic,15H Play Time,40Mm Driver,Passive Noise Cancellation,Black","₹1,199.00","11/23/2023, 10:05:26 AM"
"Amazon","GOVO GOBUDS 400 True Wireless in Ear Earbuds with Mic, ENC, 25H Playtime, Fast Charge, Gaming Mode, Bluetooth V5.3, IPX4,Type C, Super Bass & Touch (Platinum Black)","₹999.00","11/23/2023, 10:06:53 AM"
"Amazon","GOVO GOBASS 910 in Ear Wired Earphones with HD Microphone for Calls, 9mm Driver, Noise Cancellation, 3.5mm Jack (Gun Metal Grey)","","11/23/2023, 10:06:56 AM"
"Amazon","GOVO GOBASS 410 in Ear Wired Earphones with Mic, 3D Powerful Bass with XL Drivers, Passive Noise Cancellation (Platinum Black)","₹229.00","11/23/2023, 10:07:00 AM"
"Amazon","Govo GOBASS 610 in Ear Wired Earphones with Mic for Calls, 12mm Dynamic Driver, Noise Cancellation, 3.5mm Jack (Platinum Black)","₹399.00","11/23/2023, 10:07:03 AM"
"Amazon","GOVO Gobass 444 in Ear Wired Earphones with Hd Mic for Calls,10Mm Dynamic Driver,Noise Cancellation (Blue)","₹349.00","11/23/2023, 10:19:46 AM"
"Amazon","GOVO GOBASS 900 Wired in Ear Earphones with HD Mic for Loud & Clear Call, 10mm Powerful Drivers, Passive Noise Cancellation (Platinum Black)","₹551.09","11/23/2023, 10:19:49 AM"
"Amazon","GOBASS 411 in-Ear Wired Earphones with Mic","","11/23/2023, 10:19:52 AM"
"Amazon","GOVO GOBUDS 902 Super Bass, Waterproof IPX4, Passive Noise Cancellation, 3D Stereo Sound, Type C Fast Charging Bluetooth Truly Wireless in Ear Earbuds with Mic(Platinum Black)","₹1,999.00","11/23/2023, 10:19:56 AM"
"Amazon","GOVO GOCRUSH 421 5W Bluetooth Speaker, 1800mAh Battery with 10 Hrs Playtime, IPX7, ABS Fabric and TWS Feature (Platinum Black)","","11/23/2023, 10:19:59 AM"
"Amazon","GOVO GOCRUSH 900 16W Bluetooth Portable Speaker, 25H Playtime with a 3600 mAh Battery, IPX7 Water & Dust Resistance, Multiple Inputs, AUX & Micro SD, ABS Fabric, TWS Feature, Voice Assistant (Black)","₹3,299.00","11/23/2023, 10:20:03 AM"
"Amazon","GOVO GOCRUSH 410 4W Portable Speaker with Bluetooth - Wireless, 1800mAh Battery with 15H Playtime, IPX7 Water & Dust Resistance, ABS Fabric, Multiple inputs, TWS Feature, Voice Assistant - (Black)","","11/23/2023, 10:20:08 AM"
"Amazon","GOVO GOKIXX 400 Bluetooth in Ear Earphones with HD Mic - Wireless Neckband, 9H Playtime, 10mm Drivers, Magnetic Earbuds, Integrated Controls & Lightweight Design (Platinum Black)","₹799.00","11/23/2023, 10:20:11 AM"
"Amazon","GOVO GOKIXX 410 Bluetooth Wireless Neckband in Ear Earphone - 8H Battery, 10mm Drivers, IPX5, Magnetic Earbuds, Integrated Controls & Lightweight Design (Platinum Black)","₹699.00","11/23/2023, 10:20:15 AM"
"Amazon","GOVO GOKIXX 421 Bluetooth Wireless Neckband in Ear Earphone with Mic, 10H Long Battery, 10mm Drivers, Magnetic Earbuds, Integrated Controls & Lightweight Design (Platinum Black)","₹899.00","11/23/2023, 10:20:19 AM"
"Amazon","GOVO GOKIXX610 Wireless Bluetooth Neckband in Ear Earphone with Mic, 9H Playtime, Magnetic Earbuds, Integrated Controls, Type C Charging & Lightweight Design (Platinum Black)","₹819.00","11/23/2023, 10:20:23 AM"
"Amazon","GOVO GOKIXX 620 Bluetooth Wireless Neckband in Ear Earphone - 20H Playtime, HD Mic, 10mm Drivers, Magnetic Earbuds, Lightweight & Comfortable (Platinum Black)","","11/23/2023, 10:20:26 AM"
"Amazon","GOVO GOKIXX 621 Bluetooth Neckband, 22 Hours Battery, ENC Technology, Fast Charge, Smart Magnetic Buds, Gaming Mode, 10mm Drivers, Type C Charging, Wireless in Ear Earphone (Platinum Black)","₹899.00","11/23/2023, 10:20:30 AM"
